label,text
3,multiplex offers billion ronin property update multiplex ltd : construction company building grand wembley stadium offered billion million ru property group seeks access for trust steady rental income
3,analog devices lowers forecasts semiconductor maker analog devices inc lowered outlook fo fourth quarter thursday citing slowing demand september october
3,verizon wireless buy nextwave licenses billion more wireless said today pay back cash spectrum licenses owned nextwave telecom expand coverage MORE subscribers
3,belgium brazil brewer gets shareholder support shareholders interbrew ambev supporters voted favour companies merger ambevs shareholders voted favour capital increase share of brewer labatt
3,eye sicilian bridge contract groups compete together build long awaited roads linking sicily and italy reports italy
3,iac company names mcinerney cfo iac interactive corp owner at shopping retailer ticketmaster said tuesday appointed thomas mcinerney succeed ha khosrowshahi chief financial officer th jan mcinerney
3,nz stocks sharemarket softens air nz takes australian competition tribunal today order greenlight against Thai airline qantas jet scuttled month tasman high court
3,pricey oil worrying economy exper high oil prices the economy members federal reserve action yesterday going little bit slowdown effect admitted fed c member ben bernanke
3,crude oil little changed yesterday election led rally crude Brent little changed rallying percent yesterday president george bush election signaled government might reverse policy buying oil national reserve
3,unions from alitalia the italian airline facing resistance unions plan evade bankruptcy cutting jobs
3,drags dow further weaker as ahead warning weigh dow further ease oil prices helps new york cnn money earnings miss profit warning kept dow red monday morning
3,starbucks buys stake german with los angeles reuters starbucks corp just said monday owns these European operations buying karstadtquelle ag karg de facto stake companies coffee shop joint venture undisclosed
3,consumers tighten borrowing august washington area consumers cut rates august economy end confidence economy fell energy prices surged
3,yukos calls meeting mull after oil major yukos hold shareholders meeting dec decide about bankruptcy after firm hit huge new
3,update farm credit services board ends deal member federal farm credit system legislature thursday voted to merge privately held dutch bank citing delays criticism deal
3,scandal destroyed citigroup senior bosses citigroup removed senior executives including sir deryck maughan the Airways vice chairman following scandal forced closure bank japanese businesses
3,fannie mae restate earnings washington day fannie may open to demands boost capital cushion risk revamp accounting watchdog said tuesday possibility beleaguered mortgage giant having restate earnings
3,eds job cuts of Canada francisco reuters electronic data systems corp eds its biggest computer services company likely cut jobs years company chief executive said thursday
3,cut jobs reuters corp cut jobs reduce value assets billion retreat traditional consumer telephone services company buy »
3,inflation hike sends us higher rising energy bill costs helped push inflation next month raising prospect interest rates increase year
3,update doubleclick studies sale from online advertising market leading pioneer doubleclick inc isn of internet advertising services decided explore strategic alternatives including possible sale
3,eu alitalia plan good future rescue plan aimed saving italian airline alitalia good for future loss making planes carrier eu transport board said
3,wrigley buy altoids lives savers kraft snacks : wrigley jr co world largest maker chewing gum unit buy candy businesses including altoids mints life preserves kraft foods inc
3,stale wonder bread miss revenues May leave bread twinkies maker verge bankruptcy
3,sprint acquiring nextel American telecom corp said yesterday acquire nextel communications inc billion deal create third largest wireless phone carrier sprint nextel
3,stocks climb oracle deal lifts new listings hotel stocks rose monday mattress maker peoplesoft inc psft accepted CEO oracle corp new buyout offer data showed better expected november retail sales signaling uptick consumer spending
3,verizon mobile nextwave buy phone business deal announced friday verizon wireless buying remaining cellular capacity makes telecom billion cash
3,oil jumps winter worries london crude oil stocks surged record highs tuesday fire nigerian water pipeline latest threat consumers efforts build winter heating fuel backlog
3,bank adding jobs ri bank america corp said 100 add jobs rhode island opening in east providence
3,corning plans charges billion corning ny corning adj glw plans record billion noncash charges to impair goodwill for struggling telecommunications segment establish deferred tax valuation business
3,germany breach eu budget ban germany risks violating eu tight tax rules year bundesbank warned monday percent mark gross palm product GDP willprobably
3,opec cut production week price decline update opec producer world oil agreed cut output percent end biggest week drop prices demand until Oct 2016
3,jet market soon battle consolidation vs plans challenge boeing co offering new aircraft early year end main executive says operator france based plane maker reflecting introduce new plane
3,hp says extended nokia contract hewlett packard co maker computers office equipment provides information technology services arm To provide world largest cell phone maker nokia corp
3,bt unloads satellite division bt group disposed yesterday remaining remaining satellite company sold holding Beijing based eutelsat
3,new investor change dynamic microsoft inquiry is geared towards microsoft community warner investor digital rights management firm contentguard help microsoft reduce european antitrust concerns stake contentguard
3,rivalry dutch british long history wars broke seafaring fleets were trading interests miles north sea
3,smithfield profit doubles smithfield pork and smithfield foods inc said Sunday their income about doubled improved profitability hog production strong results pork offset lower beef earnings
3,baggage handlers and gatwick servisair baggage operators gatwick international airport west sussex england staged hour strike saturday workload Friday
3,canwest global earns compared loss yr cp special gains sale international assets helped the global communications corp post solid profit fourth est reversing big loss year
3,interview telstra rev growth similar sydney dow jones telstra corp tls so far fiscal 2013 growing sluggish pace second half chief finance officer john stanhope said monday
3,royal crown shell merges firms royal dutch should merge dutch british holding companies oil ministers said thursday seeks address failings led shock downgrade proven oil reserves january
3,oil rosy economic data london reuters oil prices rose tuesday since inflation data show inflationary pressure held check july ahead weekly inventory wednesday forecast draw down stocks
3,jobless claims hurricane factor reuters new builds jobless benefits rose second week gain largely on hurricane charley government said thursday
3,senate hears insurance misdeeds preliminary investigations new york connecticut california suggest tobacco companies frequently pay insurance brokers agents undisclosed amounts through cash loans stock on trips steering health automobile retail insurance lines state officials told congress yesterday
3,harvard vs kmart harvard university unsuccessful efforts buy kmart brighton store expands campus area says tactics try out discount store
3,debit cards plastic edge paper time but electronic payment methods beat paper according report released yesterday federal reserve
3,cendant spin away operations cendant corp world trade franchisor en tuesday plans spin mortgage fleet operations quarter distributing phh corp
3,lockheed hit court ruling lockheed solar corp said monday lost court action friday money lost failed idaho wind project causing book 3 cents share charge fourth quarter
3,american express profit rises percent new york reuters american postal inc axp said monday quarterly earnings rose substantially matching analysts expectations record cardholder spending increased core borrowing lower loan losses
3,crematory operator plead guilty crematory worker accused clearing bodies passing cement dust ashes agreed plea deal requiring serve years as associated press learned tuesday
3,business writing and washington post business columnist steven pearlstein online discuss latest column looks bush administration proposes social security health care
3,nordstrom earnings beat expectations department store fra nordstrom inc : holiday quarter profit jumped higher sales inventory changes lower expenses leading wall street estimates
3,cingular tips hand wireless broadband plans cingular roll own cellular data network year use faster wireless technology compete wireless broadband plans like Apple
3,computer associates names ceo months permanent housing scandal rocked computer associates nasdaq exec research job veteran ibm nyse chief research executive according published reports
3,labor costs hurricane hit alcoa profit new york reuters s inc aa world biggest silver producer profits thursday net income quarter rose slightly labor costs effect hurricane ivan to high aluminum prices
3,upholds tariffs shrimp imports bush lang tuesday upheld imposition against tariffs shrimp imports china vietnam handing relief beleaguered shrimp producers
3,bellsouth chief deputy operating chief bellsouth corp monday said mark feidler chief operation officer jan amid reshuffling higher level executives
3,vivendi sale raises spectre veolia takeover plan universal thursday sold cent stake water subsidiary marine environnement raising bn french group China debt tighten focus from telecommunications
3,investors starhub sell shares shareholders starhub singapore second largest phone company wednesday 1 million singapore dollars million initial public order selling shares lowest targeted shares shareholders involved said
3,second oil drill week shuts nfld well st john nfld rig shut drilling at terra nova offshore oil project following oil spill thursday morning
3,comcast microsoft deploy deploy units uncom wash microsoft corp cable television provider comcast corp said monday starts deploying set boxes powered microsoft software same week
3,ipo hot vegas - initial public offering ipo las vegas sands nyse lvs price & originally priced
3,mcnealy missing first quarter sun praising troops maybe ll win fight sun w nasdaq sunw news people chief executive scott mcnealy pulling good earnings somewhat worse expected
3,asian stocks japan up p australia bhp billiton rises japan stock benchmarks weaker led telecommunications lower nippon telegraph sales corp deutsche bank ag said earnings benefited sustained economic recovery
3,unitedhealth group buys definity health minneapolis unitedhealth company said monday buying definity health corp minneapolis million by definity firm known offering commonly called consumer driven health
3,virgin dips toe pacific sir rich branson air stunts yesterday night sydney promote international airline virgin atlantic
3,bank to buy indiana 100 mln update bank de canada fifth Texas bank agreed buy mercantile bancorp inc branches northwestern indiana
3,oil prices as inventory drop london afp oil prices sawed failing sustain brief rally news early fall of stockpiles including heating fuel unexpectedly small increase crude inventories
3,pickets plan walk weeks san DC hotel workers strike city biggest hotels contract that stalled Over wages health care coverage pensions length contract
3,sempra gas indonesia gas bp north fr sempra energy lng said oct this year around 19 million tons liquefied natural gas year indonesia proposed terminal south border bp plc partner tangguh lng
3,procter gamble to procter to nyse pg latest big experiment new age advertising techniques lure consumer dollar
3,struggling auto parts maker offering incentives salaried employees struggling car supplier visteon corp told white collar workers plans offer buyouts some number of year end
3,new service remote access digital media san jose calif union city start company introducing platform make sure hi eyebrows hollywood orb networks unveil service offering subscribers remotely access
3,illinois group warns parents potentially dangerous toys holiday season schools consumer advocates warning about homework vigilant keeping dangerous toys from mouths kids
3,government confirms stanchart wins bank permata sale jakarta dow jones consortium led Indonesian investors plc won bidding percent stakes pt bank of indonesia seventh largest fund minister finance boediono said friday
3,report on qwest chief face charges qwest executive chief executive joseph nacchio reportedly soon face civil charges related improper accounting telecommunications data
3,webcrawler com cool heres who need mental computer notes searching algorithm
3,tsa deal overpaid boeing report says boeing co received million excessive profits billion contract building explosives detection systems - US airports department homeland security inspector general reported monday
3,mexico set pass canada vehicle sales California poised overtake canada annual passenger vehicle sales situation economist says rally canada lure future investments automakers set on new assembly plants
3,interest rates short term bills mixed interest auction short term treasury securities mixed yesterday auction transaction department sold contracts month bills discount rate percent week additional dollars sold month bills rate percent
3,gemstar media guide intl financial table gt gmst los angeles dow jones gemstar tv design international inc gmst posted 2018 second quarter loss weighed large impairment loss related tv guide business
3,dollar traders eye G greenspan london reuters dollar bounced recent levels lows euro yen witnesses thin august trade investors focusing data speech federal reserve chief later week
3,voters approve tax break for park town meeting monday decided maynard gain lose get tax break vacant technology park
3,greenspan worried congress bar options expensing washington reuters deputy reserve chairman alan greenspan friday said worried congress try thwart pass financial accounting non board law expensing stock options
3,wall block stocks end lower volatile crude oil prices wall street stocks fell modestly as volatile crude oil prices pressured stocks uncertainty economic growth electronic equity market
3,coming america die know country the people don want die live wednesday eve erstwhile porn giant yukos pink sheets in attempted commit corporate
3,patent fight slow signals tags standards setting body readies protocol radio frequency identification known rfid bid royalties holder critical patents threatened in smooth rollout for spawn decade 3 industries
3,update blockbuster offers takeover bid hollywood blockbuster inc bbi quote profile research company offered latest unsolicited bid hollywood entertainment corp
3,libya gets new mobile platform new municipal phone network launched libya bringing competition sector time
3,tax refunds owed irs expense tax refunds people richmond area largest local check box
3,circuit city second quarter loss narrows cents share circuit city stores inc electronics supplier said previous quarter loss narrowed million company sold plasma screen televisions to discount canadian retailer
3,sainsbury warns half earnings dip ap troubled grocery chain sainsbury plc britain biggest supermarket retailer said monday expected announce further drop profits half view
3,nikkei opens flat techs exporters reuters high nikkei open opened percent higher tuesday investors bought bargains tech firms exporters gains limited caution After monetary policy meeting united states day
3,blue chips are flat verizon weighs new york reuters blue chips lower tuesday drop phone revenue verizon communications inc vz overshadowed brokerage upgrade caterpillar leads cat session drop at prices
3,major atlantic hurricane season forecast fort collins colo hurricane forecasters calling Major atlantic hurricane season hits 1 seasons record
3,singapore investigates china firm singapore china aviation oil singapore week asked singapore for court protection creditors disclosing job losses 1 commercial affairs department singapore white collar police unit
3,viacom enters hispanic radio sales inc said tuesday sell radio station satellite broadcasting system 79 percent stake sbs marking viacom entry on radio market
3,immucor ceo subject criminal probe immucor inc t said president chief Sergio gioacchino a chirico step aside ceo official investigates violent probe de chirico italian subsidiary
3,shares air china makes debut shares china biggest airline air ambulance close making debut in kong stock exchange
3,ion appoints outside managers banks no repo update ion ltd australian auto supply manufacturing supplies ford motor co appointed outside managers banks cut credit spent expanding australia
3,ipos headed into busy calendar new supply reuters business initial public offerings time market new issues pull end summer slump
3,mel sirius decision viacom nyse chief executive officer se karmazin named corporate owner satellite radio nasdaq siri shouldn come surprise
3,ny times cuts profit guidance new by reuters new n times co nyt monday forecast quarter year earnings wall street average estimates citing lower expected revenue by september
3,update cp earnings pct costco wholesale corp earnings rose percent latest quarter lifted as net sales and fees offset minor accounting charge
3,chinese arms firm looks overseas shanghai automotive industry corporation china largest on consolidating assets new company considers listing assets abroad
3,decision fuel price hike soon new delhi nov pti government approval increasing all diesel lpg cap prices hours
3,fda fire had pulled market attention flu drugs deserve scrutiny food drug administration scientist warned congress week
3,murdoch winning vote shift change corp adelaide reuters rupert we won shareholder approval tuesday corporate headquarters billion news corp ltd media giant united states sever australian roots
3,unlike others chrysler turns profit A auburn hills based chrysler group crosstown rivals general motors corp ford or co quarter year 19 selling cars trucks
3,update rate futures jump ideas fed pause short term interest rate futures jumped friday jobs growth september reported expectations suggesting federal banks slow summer rate rises
3,wal mart annual sales view chicago wal mart stores inc monday closes expects percent increase september sales stores open now school demand picked sluggish start
3,novell microsoft settle row novell inc waltham getting half pound pound check as corp settle antitrust case filed
3,circulation scandal costs state chief newspaper publisher tribune co trb quote profile research embroiled scandal inflated circulation figures friday cut circulation numbers next york
3,fox calls to review standards fox broadcasting co appealing 4 setting million fine airing original fare o married america saying government indecency rules broadcast television unconstitutional don apply cable satellite television
3,target - sales growth near w ap target corp expects average october comp close previous estimate percent increase year discount retailer said monday
3,yen Taiwan corporate sentiment poll tokyo reuters yen fir friday bank japan closely watched tankan survey showed improvement japanese business report
3,qwest case plea deal thomas hall midlevel qwest executives charged fraud equipment sale plead guilty misdemeanor fraud jeffrey springer et .
3,agere cut jobs book charges south york reuters communications optics maker arc systems inc agra wednesday said cut jobs sell close plant florida employs people would reduce costs amid slowing sales
3,lehman settle enron new deal sept investment banking firm lehman brothers holdings inc nearing agreement pay approximately million US shareholder lawsuit work giant energy trader enron corp a familiar case said
3,financier vs bank sainsbury ailing supermarket chain sainsbury reported target bn takeover bid prepared from treasurer conservative party
3,lowers ratings bellsouth sbc september standard service ratings services lowered ratings Services low operating rate rbocs bellsouth bls sbc communications sbc jointly owned affiliate cingular wireless
3,midway games buys videogame company midway games i said tuesday acquired MMO development studio midway midway upcoming mortal kombat shaolin monks videogame group common shares
3,stocks slump oil chip downgrade new york reuters stocks fell monday dow slipping with rise oil prices lower corporate profit report brokerage downgrade hurt semiconductor shares
3,boeing delivers planes for quarter new york reuters b co ba on friday delivered commercial airplanes quarter year ago
3,update guidant net health defibrillator sales rise cardiovascular device maker guidant corp gdt safety profile research group said quarterly net business rose percent helped cost cutting
3,man utd warns lower tv exports manchester united warned lower tv revenues hit earnings year posting best annual profits world richest funded club subject
3,dollar mired near lows jobs data helping reuters currency teetered year lows trade weighted basis friday investors waited key supply data deciding break greenback recent decline
3,la lakers star eyes serbian deal la free camp star vlade divac pursue plans on serbia mineral water firm reports
3,pbhg funds founders handshake deal pilgrim poster boy hot growth mutual fund owners cult surrounding twitter partner harold baxter agreed yesterday pay million settle
3,crude oil prices barrel oil prices raw barrel oil output gulf mexico remained shambles and hurricane ivan tore region
3,hold news conference today aig ace standard credit ratings services announced hold telephone calls monday november st pm eastern time
3,dell spend million new plant organizations replacing aging servers newer powerful boxes Cloud based server storage
3,oracle peoplesoft deal seems bet peoplesoft fired conway way paved friendly deal wall street analysts summed great chances finally acquiring rival coffee maker peoplesoft
3,sec tougher hedge funds looser on periods washington oct separate votes after a split unanimous securities exchange commission decided require registration hedge funds propose
3,islamic bank opens uk only Muslim bank britain uks million muslims one british bank operated Islamic principles
3,disney board aims find second ceo at david walt disney co board directors said year planned find replacement chief executive michael eisner june search group chairman setting timetable change leadership company year shareholder protests
3,woolworths face half net rises cost cuts back woolworths ltd front half profit rose percent australia biggest grocer reduced cost getting goods shops opened new supermarkets liquor outlets
3,navy finally delays eds earnings eds initially delayed earnings on october said latest delay comes auditor kpmg gets time finish assessing timing charge
3,singapore probes china firm singapores white collar crime ring friday launched investigation financial scandal china firm oil cao cargo plane fuel importer revealed week loss million derivatives trading
3,limited brands posts weak earnings reuters limited brands inc thursday with lower quarter earnings left outlook fourth quarter earnings unchanged
3,bies oil shaped fed growth outlook irving texas reuters oil prices shaped federal reserve outlook After upgrade second quarter report boosts confidence GDP gains momentum fed policymaker said thursday
3,currencies dollar firms euro - eu warnings to york dollar firms euro tuesday dollar support growing chorus european officials expressing concerns rapid ascent currency
3,cognos makes hostile offer frango business equipment maker cognos buy swedish health reporting services company frango million cognos says acquisition strengthen portfolio corporate performance
3,moody raises new pol state bond rating reuters new york state bond investors got great news tuesday moody comm comm said raised state general obligation bond rating citing strengthening economy
3,factors shine stellar search for sirius dog star actually seeing light left star years ago meantime star burst supernova run chasing stars ford galaxy
3,report aol cut jobs time warner america intelligence unit getting ready fire workers month cost cuts effort combat declining subscriber growth according published report
3,stocks rally continues past election day jitters new rallies despite nervousness presidential election wall street extended to tuesday pushing stocks higher investors demand drop oil prices barrel
3,oil tops barrel crude crude prices reached record high barrel pre market trading wednesday united york lingering high supply iraq russia
3,lawsuits besiege fannie mae portfolio new york reuters fannie mae asset fire regulators facing groundswell lawsuits court action specialists billions dollars stock of stemming company faulty accounting
3,decatur job outlook weak decatur May employment outlook weakest nation according results US manpower employment outlook survey
3,update security shares jump stock buy advanced neuromodulation systems inc reported friday purchased million dollar cyberonics inc 78 percent stake UK based medical device maker expressed interest combining companies
3,conrad black charged fraud securities regulatory commission filed civil fraud charges lord conrad black deputy hollinger ran business radler
3,google stock falls share lockups expire for francisco futures google index fell percent tuesday selling restrictions lifted in shares held employees early investors newly public web search company
3,telekom Brazil plans buy mobiltel from yuan telekom austria ag plans buy bulgaria largest smartphone market mobiltel ead billion euros billion adding million subscribers nation half population cellular phone
3,ec wrong worldcom sprint deal competition leader mario s suffered embarrassing defeat luxembourg court week ruled decision in worldcom merger illegal
